0, 73, -17767, -17767
0, 74, -24910, -24910
0, 75, -27416, -27416
0, 76, 6331, 6331
0, 77, -14417, -14417
0, 78, 17379, 17379
0, 79, 24815, 24815
0, 80, 31719, 31719
0, 81, -32601, -32601
0, 82, 22645, 22645
0, 83, -22964, -22964
0, 84, -30831, -30831
0, 85, 4918, 4918
0, 86, 31158, 31158
0, 87, 2866, 2866
0, 88, -9813, -9813
0, 89, -10203, -10203
0, 90, 21977, 21977
0, 91, 12255, 12255
0, 92, -19973, -19973
0, 93, -6589, -6589
0, 94, -15677, -15677
0, 95, -5804, -5804
0, 96, 11032, 11032
0, 97, 14647, 14647
0, 98, -22969, -22969
0, 99, 21452, 21452
1, 0, -28539, -28539
1, 1, -25516, -25516
1, 2, -11500, -11500
1, 3, -13985, -13985
1, 4, 27822, 27822
1, 5, -2066, -2066
1, 6, -3096, -3096
1, 7, 21959, 21959
1, 8, 29621, 29621
1, 9, -709, -709
1, 10, 24921, 24921
1, 11, -17942, -17942
1, 12, 5794, 5794
1, 13, 18513, 18513
1, 14, 29429, 29429
1, 15, -24226, -24226
1, 16, -20445, -20445
1, 17, -26979, -26979
1, 18, 25885, 25885
1, 19, 6917, 6917
1, 20, -22772, -22772
1, 21, -18671, -18671
1, 22, -14946, -14946
1, 23, 25763, 25763
1, 24, 24512, 24512
1, 25, 21977, 21977
1, 26, -1057, -1057
1, 27, 5389, 5389
1, 28, -14126, -14126
1, 29, -4087, -4087
1, 30, 11568, 11568
1, 31, 15306, 15306
1, 32, 3380, 3380
1, 33, -24191, -24191
1, 34, 18233, 18233
1, 35, -4551, -4551
1, 36, 16354, 16354
1, 37, 5586, 5586
1, 38, -5185, -5185
1, 39, -13951, -13951
1, 40, -16357, -16357
1, 41, -20699, -20699
1, 42, -1226, -1226
1, 43, 945, 945
1, 44, -5463, -5463
1, 45, 21067, 21067
1, 46, -18662, -18662
1, 47, 21002, 21002
1, 48, 5378, 5378
1, 49, 17373, 17373
1, 50, 28874, 28874
1, 51, -18624, -18624
1, 52, -25047, -25047
1, 53, 24184, 24184
1, 54, 24260, 24260
1, 55, 27586, 27586
1, 56, -32107, -32107
1, 57, 4084, 4084
1, 58, -23686, -23686
1, 59, -19872, -19872
1, 60, -8452, -8452
1, 61, -30989, -30989
1, 62, -6869, -6869
1, 63, -24442, -24442
1, 64, -10711, -10711
1, 65, 31467, 31467
1, 66, 23588, 23588
1, 67, -29073, -29073
1, 68, -15992, -15992
1, 69, 17501, 17501
1, 70, -447, -447
1, 71, 10233, 10233
1, 72, -4410, -4410
1, 73, -20782, -20782
1, 74, -30381, -30381
1, 75, -20288, -20288
1, 76, -30298, -30298
1, 77, -13936, -13936
1, 78, -13158, -13158
1, 79, -510, -510
1, 80, 28613, 28613
1, 81, -19877, -19877
1, 82, 11905, 11905
1, 83, 14630, 14630
1, 84, -23341, -23341
1, 85, -5705, -5705
1, 86, 10013, 10013
1, 87, -12269, -12269
1, 88, -31295, -31295
1, 89, 2739, 2739
1, 90, 14491, 14491
1, 91, -18104, -18104
1, 92, 5507, 5507
1, 93, 29263, 29263
1, 94, -12916, -12916
1, 95, 21782, 21782
1, 96, 21192, 21192
1, 97, -1846, -1846
1, 98, 11854, 11854
1, 99, -25338, -25338
2, 0, -23318, -23318
2, 1, 6256, 6256
2, 2, -8400, -8400
2, 3, 24266, 24266
2, 4, -6093, -6093
2, 5, 24127, 24127
2, 6, -28166, -28166
2, 7, -31380, -31380
2, 8, 25475, 25475
2, 9, 31417, 31417
2, 10, -3559, -3559
2, 11, -32166, -32166
2, 12, -6592, -6592
2, 13, 21364, 21364
2, 14, 14226, 14226
2, 15, 20455, 20455
2, 16, 4692, 4692
2, 17, -22537, -22537
2, 18, -13442, -13442
2, 19, -16824, -16824
2, 20, 3378, 3378
2, 21, 15750, 15750
2, 22, 14698, 14698
2, 23, 4062, 4062
2, 24, 736, 736
2, 25, -14467, -14467
2, 26, 28284, 28284
2, 27, 14052, 14052
2, 28, 25979, 25979
2, 29, -3556, -3556
2, 30, 27527, 27527
2, 31, -22250, -22250
2, 32, -21509, -21509
2, 33, -28395, -28395
2, 34, -4727, -4727
2, 35, -12197, -12197
2, 36, -25214, -25214
2, 37, 12427, 12427
2, 38, -4156, -4156
2, 39, 3040, 3040
2, 40, -15106, -15106
2, 41, 25619, 25619
2, 42, -22059, -22059
2, 43, -13905, -13905
2, 44, 27917, 27917
2, 45, 28322, 28322
2, 46, -11917, -11917
2, 47, -1898, -1898
2, 48, -4924, -4924
2, 49, -20647, -20647
2, 50, -30242, -30242
2, 51, -24758, -24758
2, 52, 19515, 19515
2, 53, -22845, -22845
2, 54, 7326, 7326
2, 55, 28066, 28066
2, 56, 15740, 15740
2, 57, -14318, -14318
2, 58, -7575, -7575
2, 59, 14377, 14377
2, 60, 28992, 28992
2, 61, 12900, 12900
2, 62, -16825, -16825
2, 63, 28624, 28624
2, 64, -8003, -8003
2, 65, -30670, -30670
2, 66, 22717, 22717
2, 67, 8297, 8297
2, 68, 29926, 29926
2, 69, 14267, 14267
2, 70, 30786, 30786
2, 71, 20020, 20020
2, 72, -23750, -23750
2, 73, -22933, -22933
2, 74, -31431, -31431
2, 75, 26952, 26952
2, 76, 30561, 30561
2, 77, 31745, 31745
2, 78, 2695, 2695
2, 79, 23138, 23138
2, 80, 14404, 14404
2, 81, 7043, 7043
2, 82, 4299, 4299
2, 83, 23428, 23428
2, 84, -8405, -8405
2, 85, 17897, 17897
2, 86, -12579, -12579
2, 87, -1267, -1267
2, 88, 13712, 13712
2, 89, -20874, -20874
2, 90, -19539, -19539
2, 91, 21498, 21498
2, 92, -3506, -3506
2, 93, 23698, 23698
2, 94, -30328, -30328
2, 95, -19876, -19876
2, 96, 12193, 12193
2, 97, -29580, -29580
2, 98, -9640, -9640
2, 99, 27303, 27303
3, 0, -13072, -13072
3, 1, 1138, 1138
3, 2, 22079, 22079
3, 3, -3030, -3030
3, 4, 18116, 18116
3, 5, 23612, 23612
3, 6, -8167, -8167
3, 7, 10667, 10667
3, 8, -15463, -15463
3, 9, -25815, -25815
3, 10, -10821, -10821
3, 11, -15143, -15143
3, 12, -27126, -27126
3, 13, 1426, 1426
3, 14, 31224, 31224
3, 15, -885, -885
3, 16, 21698, 21698
3, 17, -6748, -6748
3, 18, -21216, -21216
3, 19, -31031, -31031
3, 20, 12620, 12620
3, 21, -24059, -24059
3, 22, -4348, -4348
3, 23, 26828, 26828
3, 24, 14743, 14743
3, 25, -7875, -7875
3, 26, 11259, 11259
3, 27, -23179, -23179
3, 28, -22128, -22128
3, 29, 31153, 31153
3, 30, 15104, 15104
3, 31, 28993, 28993
3, 32, 14854, 14854
3, 33, 19081, 19081
3, 34, 7063, 7063
3, 35, -12190, -12190
3, 36, -12529, -12529
3, 37, -23221, -23221
3, 38, 9804, 9804
3, 39, -3147, -3147
3, 40, 3986, 3986
3, 41, 16113, 16113
3, 42, -7583, -7583
3, 43, 13238, 13238
3, 44, 8826, 8826
3, 45, -7744, -7744
3, 46, -23205, -23205
3, 47, -5926, -5926
3, 48, -23450, -23450
3, 49, -13567, -13567
3, 50, -1598, -1598
3, 51, 23129, 23129
3, 52, 27306, 27306
3, 53, -191, -191
3, 54, 6204, 6204
3, 55, 12564, 12564
3, 56, 1029, 1029
3, 57, -11823, -11823
3, 58, 14255, 14255
3, 59, -12465, -12465
3, 60, 7034, 7034
3, 61, 25396, 25396
3, 62, 11310, 11310
3, 63, -15931, -15931
3, 64, -13212, -13212
3, 65, 23005, 23005
3, 66, 29285, 29285
3, 67, 17561, 17561
3, 68, 15848, 15848
3, 69, -23280, -23280
3, 70, -4623, -4623
3, 71, -32506, -32506
3, 72, 19840, 19840
3, 73, 23174, 23174
3, 74, 19523, 19523
3, 75, -20207, -20207
3, 76, 19385, 19385
3, 77, 18057, 18057
3, 78, -16591, -16591
3, 79, -18262, -18262
3, 80, -21291, -21291
3, 81, 22604, 22604
3, 82, 2782, 2782
3, 83, 1344, 1344
3, 84, -7229, -7229
3, 85, -10981, -10981
3, 86, -18029, -18029
3, 87, -27592, -27592
3, 88, -22129, -22129
3, 89, -19725, -19725
3, 90, 29650, 29650
3, 91, -12258, -12258
3, 92, 26085, 26085
3, 93, 14889, 14889
3, 94, 27755, 27755
3, 95, 32108, 32108
3, 96, -2900, -2900
3, 97, -20693, -20693
3, 98, 7717, 7717
3, 99, -271, -271
4, 0, 11077, 11077
4, 1, -17069, -17069
4, 2, -716, -716
4, 3, 26085, 26085
4, 4, 21237, 21237
4, 5, 26643, 26643
4, 6, 24376, 24376
4, 7, 8483, 8483
4, 8, 7657, 7657
4, 9, -9577, -9577
4, 10, 12665, 12665
4, 11, 10714, 10714
4, 12, 12260, 12260
4, 13, -14274, -14274
4, 14, -12189, -12189
4, 15, -21252, -21252
4, 16, 18870, 18870
4, 17, 31244, 31244
4, 18, 22793, 22793
4, 19, 24070, 24070
4, 20, -11361, -11361
4, 21, 31187, 31187
4, 22, 1545, 1545
4, 23, -1277, -1277
4, 24, -3155, -3155
4, 25, -23867, -23867
4, 26, -9445, -9445
4, 27, -13493, -13493
4, 28, -2494, -2494
4, 29, 11953, 11953
4, 30, 7356, 7356
4, 31, 5011, 5011
4, 32, -10055, -10055
4, 33, -23921, -23921
4, 34, -31781, -31781
4, 35, 4652, 4652
4, 36, 12, 12
4, 37, 28680, 28680
4, 38, 27249, 27249
4, 39, -5713, -5713
4, 40, 25963, 25963
4, 41, 15322, 15322
4, 42, -2407, -2407
4, 43, 8598, 8598
4, 44, 18488, 18488
4, 45, -10078, -10078
4, 46, -28439, -28439
4, 47, -4780, -4780
4, 48, 13408, 13408
4, 49, -6489, -6489
4, 50, -5749, -5749
4, 51, -13765, -13765
4, 52, -2446, -2446
4, 53, 15564, 15564
4, 54, -32724, -32724
4, 55, 9118, 9118
4, 56, -32529, -32529
4, 57, 23539, 23539
4, 58, -8509, -8509
4, 59, -22380, -22380
4, 60, -5397, -5397
4, 61, 21389, 21389
4, 62, -24445, -24445
4, 63, -25446, -25446
4, 64, 24384, 24384
4, 65, 7811, 7811
4, 66, 8484, 8484
4, 67, -319, -319
4, 68, 15810, 15810
4, 69, 18744, 18744
4, 70, 21165, 21165
4, 71, -27741, -27741
4, 72, -31479, -31479
4, 73, 22997, 22997
4, 74, -22685, -22685
4, 75, 14955, 14955
4, 76, 653, 653
4, 77, 31195, 31195
4, 78, -9908, -9908
4, 79, 17208, 17208
4, 80, 22262, 22262
4, 81, -22325, -22325
4, 82, -28594, -28594
4, 83, -26153, -26153
4, 84, 26073, 26073
4, 85, -28576, -28576
4, 86, -9694, -9694
4, 87, -25310, -25310
4, 88, -12079, -12079
4, 89, -7568, -7568
4, 90, 13523, 13523
4, 91, 31941, 31941
4, 92, 10756, 10756
4, 93, -770, -770
4, 94, 25853, 25853
4, 95, -14328, -14328
4, 96, 2082, 2082
4, 97, -10295, -10295
4, 98, 31915, 31915
4, 99, -7163, -7163
5, 0, 30826, 30826
5, 1, 3706, 3706
5, 2, -23236, -23236
5, 3, 1860, 1860
5, 4, 6845, 6845
5, 5, 30570, 30570
5, 6, -11899, -11899
5, 7, 32015, 32015
5, 8, -23395, -23395
5, 9, -24184, -24184
5, 10, 32385, 32385
5, 11, -31729, -31729
5, 12, 11385, 11385
5, 13, 11910, 11910
5, 14, -11286, -11286
5, 15, 19067, 19067
5, 16, -29367, -29367
5, 17, -30646, -30646
5, 18, -11240, -11240
5, 19, 25702, 25702
5, 20, -19980, -19980
5, 21, -25620, -25620
5, 22, 1005, 1005
5, 23, -31535, -31535
5, 24, 22801, 22801
5, 25, 9005, 9005
5, 26, -14255, -14255
5, 27, 25392, 25392
5, 28, -24557, -24557
5, 29, -18014, -18014
5, 30, -5360, -5360
5, 31, -12332, -12332
5, 32, 12501, 12501
5, 33, 6796, 6796
5, 34, 503, 503
5, 35, -23679, -23679
5, 36, -14880, -14880
5, 37, -15830, -15830
5, 38, 4850, 4850
5, 39, 22136, 22136
5, 40, 19490, 19490
5, 41, 12116, 12116
5, 42, -6806, -6806
5, 43, -3350, -3350
5, 44, -18236, -18236
5, 45, -13784, -13784
5, 46, -31104, -31104
5, 47, 27405, 27405
5, 48, -9308, -9308
5, 49, -17297, -17297
5, 50, 14158, 14158
5, 51, 23124, 23124
5, 52, 15795, 15795
5, 53, 8875, 8875
5, 54, 20490, 20490
5, 55, -26391, -26391
5, 56, -5880, -5880
5, 57, 17945, 17945
5, 58, -11298, -11298
5, 59, -17000, -17000
5, 60, -28048, -28048
5, 61, -27764, -27764
5, 62, -15155, -15155
5, 63, 17449, 17449
5, 64, -21414, -21414
5, 65, 15960, 15960
5, 66, -23854, -23854
5, 67, -26090, -26090
5, 68, -1101, -1101
5, 69, 25391, 25391
5, 70, 7483, 7483
5, 71, -19246, -19246
5, 72, 30411, 30411
5, 73, -7319, -7319
5, 74, 25909, 25909
5, 75, -6189, -6189
5, 76, -30348, -30348
5, 77, -20194, -20194
5, 78, 31643, 31643
5, 79, 14902, 14902
5, 80, 9176, 9176
5, 81, 15776, 15776
5, 82, 24819, 24819
5, 83, 18007, 18007
5, 84, -18241, -18241
5, 85, 5930, 5930
5, 86, -13183, -13183
5, 87, -1438, -1438
5, 88, -27361, -27361
5, 89, 12877, 12877
5, 90, 1018, 1018
5, 91, 29353, 29353
5, 92, -4502, -4502
5, 93, -3502, -3502
5, 94, -3416, -3416
5, 95, -22885, -22885
5, 96, 7520, 7520
5, 97, -15809, -15809
5, 98, 7286, 7286
5, 99, 9863, 9863
6, 0, 1963, 1963
6, 1, 26336, 26336
6, 2, -1723, -1723
6, 3, -15050, -15050
6, 4, -8347, -8347
6, 5, -24217, -24217
6, 6, -22901, -22901
6, 7, -11293, -11293
6, 8, -20555, -20555
6, 9, -23383, -23383
6, 10, -30832, -30832
6, 11, 16250, 16250
6, 12, -31397, -31397
6, 13, -5664, -5664
6, 14, -20656, -20656
6, 15, -7056, -7056
6, 16, -30985, -30985
6, 17, -23580, -23580
6, 18, 30947, 30947
6, 19, -3980, -3980
6, 20, 24625, 24625
6, 21, -18866, -18866
6, 22, 9946, 9946
6, 23, -8439, -8439
6, 24, -19004, -19004
6, 25, 23789, 23789
6, 26, 20028, 20028
6, 27, -24471, -24471
6, 28, 6081, 6081
6, 29, 22567, 22567
6, 30, 13756, 13756
6, 31, 19783, 19783
6, 32, -9822, -9822
6, 33, 14194, 14194
6, 34, -26517, -26517
6, 35, 13566, 13566
6, 36, 1280, 1280
6, 37, -24468, -24468
6, 38, -7291, -7291
6, 39, 11903, 11903
6, 40, 31798, 31798
6, 41, 6842, 6842
6, 42, 4226, 4226
6, 43, 9841, 9841
6, 44, 12611, 12611
6, 45, 26121, 26121
6, 46, 13672, 13672
6, 47, 21295, 21295
6, 48, -12316, -12316
6, 49, -26626, -26626
6, 50, -18959, -18959
6, 51, -22845, -22845
6, 52, -5851, -5851
6, 53, -32111, -32111
6, 54, 22393, 22393
6, 55, -23551, -23551
6, 56, -14641, -14641
6, 57, 20115, 20115
6, 58, 13844, 13844
6, 59, -27407, -27407
6, 60, 12936, 12936
6, 61, 31674, 31674
6, 62, 11159, 11159
6, 63, -23598, -23598
6, 64, 28989, 28989
6, 65, 11987, 11987
6, 66, 24275, 24275
6, 67, -9590, -9590
6, 68, -16445, -16445
6, 69, 6569, 6569
6, 70, -16221, -16221
6, 71, 20161, 20161
6, 72, 32176, 32176
6, 73, 20847, 20847
6, 74, 1711, 1711
6, 75, -5811, -5811
6, 76, 9541, 9541
6, 77, 27946, 27946
6, 78, 10569, 10569
6, 79, -19264, -19264
6, 80, -29674, -29674
6, 81, -11789, -11789
6, 82, 10942, 10942
6, 83, 17032, 17032
6, 84, 26455, 26455
6, 85, 27509, 27509
6, 86, -31442, -31442
6, 87, -25410, -25410
6, 88, -26315, -26315
6, 89, -14739, -14739
6, 90, 11752, 11752
6, 91, 30864, 30864
6, 92, -21191, -21191
6, 93, 14491, 14491
6, 94, -30688, -30688
6, 95, -23909, -23909
6, 96, -19773, -19773
6, 97, -31690, -31690
6, 98, -27573, -27573
6, 99, -8597, -8597
7, 0, 22076, 22076
7, 1, -4629, -4629
7, 2, -29117, -29117
7, 3, -3994, -3994
7, 4, -32404, -32404
7, 5, 12974, 12974
7, 6, 3560, 3560
7, 7, -11684, -11684
7, 8, -31322, -31322
7, 9, 16717, 16717
7, 10, 17016, 17016
7, 11, -2197, -2197
7, 12, 11167, 11167
7, 13, -3191, -3191
7, 14, -15489, -15489
7, 15, -28257, -28257
7, 16, -28601, -28601
7, 17, 29480, 29480
7, 18, 29212, 29212
7, 19, -30562, -30562
7, 20, 28079, 28079
7, 21, -16246, -16246
7, 22, 2546, 2546
7, 23, 25153, 25153
7, 24, 16236, 16236
7, 25, 13778, 13778
7, 26, 9282, 9282
7, 27, -32715, -32715
7, 28, 7687, 7687
7, 29, 1299, 1299
7, 30, 31014, 31014
7, 31, 30188, 30188
7, 32, 23737, 23737
7, 33, 19656, 19656
7, 34, 27972, 27972
7, 35, 10019, 10019
7, 36, 134, 134
7, 37, -5501, -5501
7, 38, -2978, -2978
7, 39, -16890, -16890
7, 40, -28669, -28669
7, 41, -14920, -14920
7, 42, -13652, -13652
7, 43, -14383, -14383
7, 44, 6578, 6578
7, 45, 22912, 22912
7, 46, 2775, 2775
7, 47, -17808, -17808
7, 48, 23648, 23648
7, 49, -1274, -1274
7, 50, 22738, 22738
7, 51, 17585, 17585
7, 52, -1216, -1216
7, 53, -10781, -10781
7, 54, -30862, -30862
7, 55, -27442, -27442
7, 56, 19207, 19207
7, 57, -2225, -2225
7, 58, -8684, -8684
7, 59, -15955, -15955
7, 60, 7718, 7718
7, 61, -17661, -17661
7, 62, -3663, -3663
7, 63, -25319, -25319
7, 64, -3516, -3516
7, 65, 23474, 23474
7, 66, 27695, 27695
7, 67, -29649, -29649
7, 68, -14323, -14323
7, 69, 17982, 17982
7, 70, -24371, -24371
7, 71, -13918, -13918
7, 72, 22922, 22922
7, 73, 29243, 29243
7, 74, -13673, -13673
7, 75, 15705, 15705
7, 76, -26143, -26143
7, 77, 21161, 21161
7, 78, 20049, 20049
7, 79, 24551, 24551
7, 80, 18688, 18688
7, 81, -7901, -7901
7, 82, -9480, -9480
7, 83, -6139, -6139
7, 84, 23847, 23847
7, 85, 1567, 1567
7, 86, -1873, -1873
7, 87, 4288, 4288
7, 88, -6775, -6775
7, 89, -5139, -5139
7, 90, -16717, -16717
7, 91, 14899, 14899
7, 92, -31765, -31765
7, 93, 1899, 1899
7, 94, -5070, -5070
7, 95, 28707, 28707
7, 96, -3530, -3530
7, 97, 17047, 17047
7, 98, 5501, 5501
7, 99, 14411, 14411
8, 0, 23748, 23748
8, 1, 11343, 11343
8, 2, 20736, 20736
8, 3, -14613, -14613
8, 4, -13506, -13506
8, 5, 9236, 9236
8, 6, 14267, 14267
8, 7, -28574, -28574
8, 8, -1555, -1555
8, 9, -29962, -29962
8, 10, -16252, -16252
8, 11, 9061, 9061
8, 12, -14958, -14958
8, 13, 4381, 4381
8, 14, 32394, 32394
8, 15, -11766, -11766
8, 16, 29433, 29433
8, 17, 20795, 20795
8, 18, 8256, 8256
8, 19, 942, 942
8, 20, -29913, -29913
8, 21, -23709, -23709
8, 22, -1490, -1490
8, 23, 10186, 10186
8, 24, -28974, -28974
8, 25, 22032, 22032
8, 26, -5475, -5475
8, 27, -11457, -11457
8, 28, -22649, -22649
8, 29, -13969, -13969
8, 30, -8891, -8891
8, 31, 21791, 21791
8, 32, 21547, 21547
8, 33, 3735, 3735
8, 34, 16589, 16589
8, 35, 10513, 10513
8, 36, -6395, -6395
8, 37, -16083, -16083
8, 38, -4222, -4222
8, 39, 4028, 4028
8, 40, 32130, 32130
8, 41, 26029, 26029
8, 42, 18689, 18689
8, 43, 7118, 7118
8, 44, -5044, -5044
8, 45, -12569, -12569
8, 46, -8908, -8908
8, 47, 22074, 22074
8, 48, 30148, 30148
8, 49, 28104, 28104
8, 50, 13089, 13089
8, 51, 6536, 6536
8, 52, -14062, -14062
8, 53, 30146, 30146
8, 54, 23482, 23482
8, 55, -13627, -13627
8, 56, 23578, 23578
8, 57, 25635, 25635
8, 58, 27937, 27937
8, 59, 29983, 29983
8, 60, -10004, -10004
8, 61, 31072, 31072
8, 62, -7442, -7442
8, 63, -22823, -22823
8, 64, 13008, 13008
8, 65, 18828, 18828
8, 66, -32044, -32044
8, 67, -19699, -19699
8, 68, -16607, -16607
8, 69, -19808, -19808
8, 70, 17652, 17652
8, 71, -31803, -31803
8, 72, -26053, -26053
8, 73, 217, 217
8, 74, -3340, -3340
8, 75, 2117, 2117
8, 76, -5617, -5617
8, 77, -9652, -9652
8, 78, 22103, 22103
8, 79, -25810, -25810
8, 80, -23023, -23023
8, 81, -26968, -26968
8, 82, -6312, -6312
8, 83, 8153, 8153
8, 84, 6509, 6509
8, 85, -27872, -27872
8, 86, -29450, -29450
8, 87, -3695, -3695
8, 88, -29438, -29438
8, 89, 393, 393
8, 90, -4300, -4300
8, 91, -24005, -24005
8, 92, 19957, 19957
8, 93, 17945, 17945
8, 94, -3492, -3492
8, 95, 26774, 26774
8, 96, -28165, -28165
8, 97, -27064, -27064
8, 98, 31666, 31666
8, 99, -28421, -28421
9, 0, -9856, -9856
9, 1, 18175, 18175
9, 2, 829, 829
9, 3, 11133, 11133
9, 4, -26427, -26427
9, 5, -29259, -29259
9, 6, 32093, 32093
9, 7, 19346, 19346
9, 8, 13397, 13397
9, 9, 10314, 10314
9, 10, 4268, 4268
9, 11, -31284, -31284
9, 12, 30307, 30307
9, 13, 1932, 1932
9, 14, 15472, 15472
9, 15, -128, -128
9, 16, 22322, 22322
9, 17, -13487, -13487
9, 18, -3376, -3376
9, 19, -23932, -23932
9, 20, 8888, 8888
9, 21, -27927, -27927
9, 22, 23264, 23264
9, 23, -19375, -19375
9, 24, 26199, 26199
9, 25, -1434, -1434
9, 26, -9393, -9393
9, 27, 14666, 14666
9, 28, -25624, -25624
9, 29, -12581, -12581
9, 30, 7525, 7525
9, 31, -13820, -13820
9, 32, 24275, 24275
9, 33, 30085, 30085
9, 34, 12616, 12616
9, 35, 25156, 25156
9, 36, 27014, 27014
9, 37, -15642, -15642
9, 38, -13892, -13892
9, 39, -16805, -16805
9, 40, 23873, 23873
9, 41, -14845, -14845
9, 42, 31843, 31843
9, 43, 25058, 25058
9, 44, 12, 12
9, 45, 23654, 23654
9, 46, -32094, -32094
9, 47, 28738, 28738
9, 48, 21397, 21397
9, 49, -15655, -15655
9, 50, -4975, -4975
9, 51, 26816, 26816
9, 52, 15793, 15793
9, 53, -6640, -6640
9, 54, 24296, 24296
9, 55, -9049, -9049
9, 56, 5384, 5384
9, 57, -32637, -32637
9, 58, -22438, -22438
9, 59, 29396, 29396
9, 60, -26989, -26989
9, 61, 31415, 31415
9, 62, 15708, 15708
9, 63, 17316, 17316
9, 64, -30385, -30385
9, 65, -7892, -7892
9, 66, 5040, 5040
9, 67, 13319, 13319
9, 68, 26439, 26439
9, 69, 18844, 18844
9, 70, -32068, -32068
9, 71, 4804, 4804
9, 72, 3055, 3055
9, 73, 5547, 5547
9, 74, -13740, -13740
9, 75, -4374, -4374
9, 76, 8385, 8385
9, 77, -2555, -2555
9, 78, -8712, -8712
9, 79, -1135, -1135
9, 80, -16976, -16976
9, 81, -20447, -20447
9, 82, -11442, -11442
9, 83, 19136, 19136
9, 84, 27225, 27225
9, 85, 31290, 31290
9, 86, -31497, -31497
9, 87, -6463, -6463
9, 88, 32446, 32446
9, 89, -31583, -31583
9, 90, 16228, 16228
9, 91, 408, 408
9, 92, -19938, -19938
9, 93, -28439, -28439
9, 94, -16992, -16992
9, 95, -26097, -26097
9, 96, 31571, 31571
9, 97, 2461, 2461
9, 98, 8769, 8769
9, 99, 29917, 29917
10, 0, 23514, 23514
10, 1, 31374, 31374
10, 2, 2647, 2647
10, 3, 23250, 23250
10, 4, 14691, 14691
10, 5, 1050, 1050
10, 6, 9948, 9948
10, 7, -12710, -12710
10, 8, 8283, 8283
10, 9, 7721, 7721
10, 10, 12841, 12841
10, 11, -4561, -4561
10, 12, -19259, -19259
10, 13, 31459, 31459
10, 14, -22965, -22965
10, 15, 3085, 3085
10, 16, -7113, -7113
10, 17, -7806, -7806
10, 18, -29501, -29501
10, 19, -30286, -30286
10, 20, -10106, -10106
10, 21, 12725, 12725
10, 22, 5211, 5211
10, 23, -1497, -1497
10, 24, -9185, -9185
10, 25, 19484, 19484
10, 26, 22546, 22546
10, 27, 30953, 30953
10, 28, -19761, -19761
10, 29, -22072, -22072
10, 30, -6871, -6871
10, 31, 14925, 14925
10, 32, 27429, 27429
10, 33, -31838, -31838
10, 34, 18214, 18214
10, 35, 6456, 6456
10, 36, -24497, -24497
10, 37, 4755, 4755
10, 38, 4135, 4135
10, 39, -22534, -22534
10, 40, -6107, -6107
10, 41, -21867, -21867
10, 42, 26436, 26436
10, 43, 7404, 7404
10, 44, 28804, 28804
10, 45, 19090, 19090
10, 46, -7230, -7230
10, 47, 14834, 14834
10, 48, -21679, -21679
10, 49, -22797, -22797
10, 50, -11383, -11383
10, 51, -17468, -17468
10, 52, 10326, 10326
10, 53, 5985, 5985
10, 54, 12080, 12080
10, 55, 21685, 21685
10, 56, 25470, 25470
10, 57, -21681, -21681
10, 58, -11235, -11235
10, 59, 17226, 17226
10, 60, 22457, 22457
10, 61, 14868, 14868
10, 62, 2409, 2409
10, 63, 10532, 10532
10, 64, 26271, 26271
10, 65, -5744, -5744
10, 66, 970, 970
10, 67, 31218, 31218
10, 68, -18006, -18006
10, 69, 26289, 26289
10, 70, -25819, -25819
10, 71, -25165, -25165
